0.0166486	0.0013044	0.0182659	0.00796228	0.00168521	0.00342384	0.0029869	0.00806608	0.00914184	0.00414228	0.00194588	0.0014808	0.000447066	0.0103829	0.00324967	0.0156438	0.0125718	0.0223834	0.00900989	0.0651669	0.00727339	0.0156128	5.02373e-05	0.0126778	0.0212595	0.0124981	0.00778991	0.0176073	0.0618116	0.010135	0.0307878	0.0418758	0.0114004	0.0038607	0.000850101	0.00962492	0.00516685	0.0121348	0.0509739	0.00096018	0.00260893	0.00289661	0.000553288	0.000255661	0.00751617	0.0143233	0.0126391	0.00465427	0.00632113	0.000472888	0.0202472	0.000715721	
5.34821e-05	1.57638e-05	0.000835847	0.011208	0.000971674	1.73554e-06	8.42324e-05	0.000340728	0.00457485	4.73662e-06	0.0123678	8.5664e-06	0.0360253	3.24305e-08	4.22327e-05	3.35847e-05	0.000507058	5.2181e-05	0.000106827	2.98425e-07	5.39731e-07	0.000232597	0.00683813	1.80964e-08	1.5146e-06	0.000650209	0.00116377	1.69905e-05	0.00136319	4.67349e-05	3.39583e-09	0.000970339	7.44572e-05	0.00310244	7.42978e-06	0.000244078	2.99716e-06	6.91902e-05	0.000358034	0.001234	0.00625857	1.74962e-08	0.00268091	3.37817e-05	0.00333823	0.00330885	0.00027164	0.0087761	0.00020921	3.64597e-05	1.29413e-06	0.00092232	
0.202501	0.231011	0.334165	0.222806	0.186003	0.208386	0.221866	0.244504	0.286535	0.215083	0.185055	0.232435	0.225363	118.906	118.713	119.806	118.849	117.897	117.341	118.492	118.272	118.574	118.237	119.461	119.394	118.8	118.801	119.281	120.127	119.392	119.403	119.191	119.181	118.949	119.639	118.341	117.948	117.749	118.219	0.22944	0.20796	0.23566	0.229203	0.213578	0.217381	0.205081	0.202873	0.199242	0.223864	0.246631	0.161027	0.192616	
0.00498272	0.015616	0.00460197	0.00674213	0.00689361	0.00518875	0.0129779	0.00613528	0.049937	0.0135057	0.00269047	0.00471883	0.00197936	0.00372637	0.00380248	0.00825915	0.00608446	0.0259976	0.00710512	0.0028639	0.00124849	0.00211535	0.0224221	0.00582304	0.0112706	0.00675746	0.00347442	0.019934	0.0376827	0.0073723	0.021672	0.00606801	0.00210158	0.00110076	0.00671644	0.00137093	0.0169505	0.00867131	0.000292434	0.00103404	0.00540012	0.00925619	0.00267689	0.00656612	0.0140291	0.0234291	0.00546122	0.00393831	0.0101134	0.00516414	0.0201956	0.000216025	
0.00140624	0.00375317	0.000885522	0.008601	0.00409946	0.0027032	0.00500098	0.00284815	0.00421461	3.2731e-05	0.00937337	0.00155399	0.000514198	0.00171224	0.00772626	0.00431756	0.0048861	0.000133433	0.0239534	0.000673138	0.00523167	0.0288015	0.0216192	0.00407244	0.00205394	0.00206908	0.00113125	0.00597686	0.00321518	0.000755493	0.000578215	0.00250341	0.000410263	8.54289e-05	0.00695759	0.00192892	0.000675573	0.00157415	4.82624e-05	0.00361894	0.00414732	0.0045911	0.000805619	0.00115626	0.000274623	0.0165288	0.0111624	0.00021868	8.7178e-05	0.0157549	0.0032236	0.000158606	
0.00102593	6.74073e-05	0.000558067	0.00191158	0.00819187	0.001498	0.000105211	0.000671844	0.00283364	0.000338058	0.000678344	0.00723968	0.000345884	0.0154428	0.000792076	0.00175319	0.00978803	8.72373e-05	7.26693e-05	0.00617405	0.00168994	0.00370981	0.000592878	4.32251e-05	0.000820814	0.00491193	0.000320306	0.00214874	0.00107468	0.000490804	0.0189871	0.00993523	0.00185374	0.0211667	3.37956e-05	0.00144099	0.00707798	0.0158417	0.0050512	0.0149622	0.00300784	0.000832034	0.00343505	0.00249738	0.000428206	0.0011994	2.39116e-05	0.00491978	2.23945e-05	0.000693173	0.009543	0.00248481	
0.00931633	0.00644144	0.00700924	0.00147169	0.00755815	0.0239357	0.0126944	0.00807554	0.00315942	0.0158796	0.00200133	0.00602567	0.00261048	0.0249898	0.0444518	0.0105074	0.0050161	0.000505341	0.0426751	0.00837049	0.0118615	0.127785	0.0630966	0.0582764	0.00965966	0.065946	0.00355635	0.00847319	0.0112679	0.00916811	0.0209615	0.0199157	0.135539	0.00112053	0.0503536	0.055973	0.0305079	0.00613937	0.101611	0.0216788	0.00078467	0.00499948	0.0161416	0.00994347	0.0145639	0.00142455	0.0059786	0.00308444	0.0199974	0.000947739	0.0082385	0.00801728	
0.0109861	0.0265504	0.00849977	0.00482561	0.0243201	0.0318428	0.023505	0.0466002	0.00608257	0.0186856	0.0304289	0.00546528	0.0414226	0.0120367	0.0146888	0.0069452	0.00847275	0.00794744	0.077666	0.0152161	0.0354255	0.00824587	0.0331791	0.0380135	0.0260587	0.0198041	0.00483472	0.0478394	0.0175324	0.00827862	0.0206563	0.0398159	0.00844324	0.0108162	0.0294407	0.0046866	0.0062406	0.00543545	0.0392209	0.0433868	0.0119573	0.0254807	0.03666	0.0525267	0.0157842	0.0144791	0.00577226	0.0353556	0.0604366	0.0269897	0.0665528	0.018653	
0.00202833	3.67399e-14	6.79058e-06	4.78114e-05	0.00499541	3.38469e-07	0.0214047	0.000104106	2.58874e-07	1.43542e-07	0.000105704	2.53603e-06	0.000639281	1.99383e-11	0.00199827	1.73491e-06	4.02265e-06	0.0037785	2.23031e-06	2.67568e-05	0.000244061	0.000553517	9.15369e-05	0.00030537	0.000112064	3.41789e-05	8.43896e-08	1.59935e-05	1.74784e-05	0.00198837	6.19337e-05	5.78183e-12	1.36888e-05	0.00443497	0.00185035	0.00167614	0.0022267	0.00174898	0.00102635	7.08759e-06	5.71193e-05	7.24125e-05	0.00444992	0.000219404	0.000260692	5.9611e-07	5.25088e-06	6.39454e-07	0.000420101	0.00116799	1.78612e-08	0.00338627	
3.67913e-05	0.00270079	0.000113507	7.92406e-05	0.00106801	8.87047e-05	0.00170428	3.0871e-08	2.9112e-06	4.85688e-05	6.41121e-08	0.000267632	1.64473e-06	0.00392078	9.27809e-05	5.72965e-05	1.80228e-06	0.000712575	1.57419e-05	0.00115093	0.00160899	2.14982e-05	2.33227e-07	5.72433e-07	9.62078e-07	0.000929393	8.81937e-08	1.09239e-07	5.49667e-05	2.32571e-06	7.93783e-06	0.000563779	0.00194537	7.06163e-05	2.1179e-08	1.02717e-05	1.69436e-05	5.39334e-05	3.48838e-05	0.00796993	0.000382877	3.70489e-05	1.0722e-06	9.69605e-06	2.42332e-05	0.000494684	1.32437e-07	7.69198e-12	5.02601e-06	0.00029343	0.000222173	0.00547829	
